id,tanggal,kota,kategori_usaha,nominal_juta,metode,lunas
T-015044,2026-05-23,Yogyakarta,Pertanian,0.69,Tunai,Lunas
T-015045,2025-11-15,Makassar,Retail,3.58,Tunai,Lunas
T-015046,2026-05-19,Makassar,Kerajinan,1.84,Tunai,Lunas
T-015047,2025-12-04,Semarang,Pertanian,1.21,QRIS,Lunas
T-015048,2026-08-17,Makassar,Pertanian,1.34,QRIS,Lunas
T-015049,2025-11-15,Semarang,Pertanian,8.48,Transfer,Lunas
T-015050,2026-05-22,Yogyakarta,Jasa,6.84,Tunai,Lunas
T-015051,2026-06-03,Medan,Kerajinan,6.32,QRIS,Lunas
T-015052,2025-11-06,Denpasar,Retail,6.29,Transfer,Lunas
T-015053,2026-01-09,Semarang,Kuliner,2.55,QRIS,Belum
T-015054,2026-01-17,Palembang,Jasa,12.03,QRIS,Tempo
T-015055,2026-07-22,Semarang,Kuliner,5.55,Transfer,Lunas
T-015056,2026-01-12,Yogyakarta,Jasa,0.98,Transfer,Lunas
T-015057,2026-05-13,Surabaya,Kerajinan,1.08,Transfer,Lunas
T-015058,2026-02-07,Yogyakarta,Kerajinan,5.28,Transfer,Lunas
T-015059,2025-11-18,Balikpapan,Retail,1.31,Tunai,Belum
T-015060,2026-04-23,Semarang,Retail,3.44,Transfer,Lunas
T-015061,2025-12-23,Balikpapan,Retail,8.5,QRIS,Lunas
T-015062,2025-08-28,Jakarta,Jasa,2.86,Tunai,Lunas
T-015063,2026-02-28,Semarang,Retail,1.47,QRIS,Lunas
T-015064,2025-10-29,Denpasar,Retail,0.87,Transfer,Lunas
T-015065,2025-06-01,Medan,Retail,5.71,Transfer,Lunas
T-015066,2026-02-09,Semarang,Jasa,5.38,QRIS,Lunas
T-015067,2026-08-28,Denpasar,Jasa,4.1,Tunai,Lunas
T-015068,2026-03-01,Denpasar,Kuliner,1.71,Transfer,Lunas
T-015069,2026-08-21,Yogyakarta,Kerajinan,2.17,Transfer,Tempo
T-015070,2026-08-01,Jakarta,Jasa,3.05,Transfer,Lunas
T-015071,2025-09-06,Bandung,Kuliner,7.6,Tunai,Tempo
T-015072,2025-12-20,Semarang,Kerajinan,9.47,QRIS,Lunas
T-015073,2026-06-24,Balikpapan,Jasa,15.61,QRIS,Lunas
T-015074,2026-08-27,Palembang,Kerajinan,0.94,Tunai,Lunas
T-015075,2026-02-28,Jakarta,Jasa,0.85,QRIS,Lunas
T-015076,2025-07-27,Palembang,Jasa,1.84,Transfer,Tempo
T-015077,2025-10-12,Makassar,Kerajinan,3.25,Tunai,Lunas
T-015078,2025-11-17,Medan,Jasa,4.31,QRIS,Belum
T-015079,2026-07-02,Palembang,Retail,0.93,Tunai,Lunas
T-015080,2026-06-15,Denpasar,Jasa,7.19,QRIS,Belum
T-015081,2025-08-18,Balikpapan,Kerajinan,6.99,Tunai,Lunas
T-015082,2025-10-11,Balikpapan,Jasa,2.15,QRIS,Belum
T-015083,2026-06-03,Makassar,Pertanian,2.61,Transfer,Lunas
T-015084,2025-09-03,Medan,Pertanian,1.2,Tunai,Lunas
T-015085,2026-01-21,Bandung,Retail,1.13,Tunai,Lunas
T-015086,2026-04-28,Medan,Kuliner,4.84,Transfer,Lunas
T-015087,2026-04-26,Yogyakarta,Jasa,1.32,QRIS,Lunas
T-015088,2025-12-10,Denpasar,Kerajinan,1.15,QRIS,Lunas
T-015089,2025-11-26,Surabaya,Kerajinan,3.28,Transfer,Lunas
T-015090,2025-06-10,Denpasar,Retail,9.35,Transfer,Lunas
T-015091,2025-07-22,Makassar,Jasa,3.84,QRIS,Lunas
T-015092,2025-09-20,Surabaya,Kuliner,9.69,Transfer,Lunas
T-015093,2026-03-04,Jakarta,Retail,3.79,Transfer,Lunas
T-015094,2025-10-20,Denpasar,Retail,1.71,Tunai,Lunas
T-015095,2026-02-13,Balikpapan,Pertanian,13.46,QRIS,Lunas
T-015096,2026-01-18,Denpasar,Kerajinan,1.56,QRIS,Lunas
T-015097,2025-09-23,Palembang,Retail,1.28,Transfer,Lunas
T-015098,2026-05-13,Medan,Retail,3.19,QRIS,Tempo
T-015099,2025-08-08,Bandung,Kuliner,15.99,QRIS,Lunas
T-015100,2026-05-08,Yogyakarta,Jasa,11.23,QRIS,Tempo
T-015101,2025-10-23,Balikpapan,Pertanian,3.48,Tunai,Lunas
T-015102,2026-04-18,Semarang,Kerajinan,4.25,QRIS,Lunas
T-015103,2025-06-22,Makassar,Pertanian,0.64,Tunai,Lunas
T-015104,2025-11-01,Semarang,Pertanian,3.46,Transfer,Lunas
T-015105,2026-07-09,Medan,Jasa,1.24,QRIS,Lunas
T-015106,2025-06-03,Jakarta,Jasa,2.16,QRIS,Tempo
T-015107,2025-12-29,Palembang,Kerajinan,1.96,QRIS,Lunas
T-015108,2026-05-01,Jakarta,Jasa,9.44,Transfer,Belum
T-015109,2025-12-08,Surabaya,Jasa,4.85,Transfer,Lunas
T-015110,2026-08-28,Balikpapan,Jasa,0.58,Transfer,Lunas
T-015111,2025-08-25,Palembang,Jasa,0.66,QRIS,Lunas
T-015112,2026-04-19,Jakarta,Kerajinan,2.16,QRIS,Lunas
T-015113,2025-06-10,Palembang,Retail,1.51,Tunai,Lunas
T-015114,2026-06-11,Jakarta,Jasa,1.42,Tunai,Lunas
T-015115,2026-06-17,Semarang,Kerajinan,2.94,Tunai,Lunas
T-015116,2026-08-08,Palembang,Jasa,3.21,QRIS,Lunas
T-015117,2025-11-28,Makassar,Kuliner,1.52,QRIS,Lunas
T-015118,2026-05-21,Bandung,Jasa,0.79,Transfer,Tempo
T-015119,2025-06-21,Denpasar,Jasa,0.8,QRIS,Lunas
T-015120,2025-10-16,Denpasar,Retail,5.75,QRIS,Lunas
T-015121,2026-08-15,Denpasar,Kerajinan,1.28,Tunai,Lunas
T-015122,2025-08-03,Yogyakarta,Pertanian,6.43,QRIS,Lunas
T-015123,2026-06-02,Balikpapan,Kuliner,2.37,Transfer,Tempo
T-015124,2025-10-11,Balikpapan,Kuliner,2.02,QRIS,Lunas
T-015125,2026-07-27,Medan,Kuliner,4.19,QRIS,Lunas
T-015126,2026-08-12,Jakarta,Kuliner,8.36,Transfer,Lunas
T-015127,2025-06-21,Bandung,Kuliner,0.66,Transfer,Lunas
T-015128,2025-10-20,Yogyakarta,Jasa,3.55,QRIS,Belum
T-015129,2025-06-26,Jakarta,Jasa,2.37,Tunai,Tempo
T-015130,2025-06-21,Makassar,Retail,1.46,QRIS,Lunas
T-015131,2026-03-29,Surabaya,Jasa,1.13,Transfer,Lunas
T-015132,2026-08-30,Medan,Pertanian,10.22,Transfer,Lunas
T-015133,2025-10-03,Denpasar,Kerajinan,6.54,QRIS,Lunas
T-015134,2026-04-06,Denpasar,Kuliner,1.12,QRIS,Lunas
T-015135,2025-06-30,Semarang,Pertanian,4.26,QRIS,Lunas
T-015136,2026-07-18,Jakarta,Kuliner,4.51,Transfer,Lunas
T-015137,2026-02-12,Bandung,Retail,3.87,Transfer,Lunas
T-015138,2026-05-22,Surabaya,Retail,8.71,Tunai,Lunas
T-015139,2025-06-21,Surabaya,Retail,3.55,Transfer,Tempo
T-015140,2026-04-27,Bandung,Pertanian,1.09,QRIS,Lunas
T-015141,2025-07-02,Semarang,Pertanian,5.17,Transfer,Tempo
T-015142,2026-03-15,Balikpapan,Kuliner,1.31,QRIS,Lunas
T-015143,2026-08-08,Bandung,Pertanian,2.94,QRIS,Lunas
T-015144,2025-10-14,Medan,Retail,5.91,QRIS,Lunas
T-015145,2026-07-15,Surabaya,Kerajinan,16.96,QRIS,Lunas
T-015146,2026-05-11,Surabaya,Jasa,5.68,QRIS,Lunas
T-015147,2026-06-16,Jakarta,Jasa,6.83,Transfer,Tempo
T-015148,2026-04-02,Medan,Kuliner,13.69,Tunai,Lunas
T-015149,2026-04-07,Surabaya,Retail,1.75,QRIS,Tempo
T-015150,2026-08-26,Surabaya,Retail,2.86,Tunai,Lunas
T-015151,2026-02-01,Yogyakarta,Kerajinan,5.85,QRIS,Lunas
T-015152,2026-03-27,Makassar,Retail,6.27,QRIS,Lunas
T-015153,2026-01-25,Surabaya,Kuliner,0.99,Tunai,Lunas
T-015154,2025-10-14,Palembang,Kuliner,2.12,Transfer,Tempo
T-015155,2026-07-27,Denpasar,Pertanian,5.24,Transfer,Lunas
T-015156,2025-06-19,Semarang,Jasa,6.15,QRIS,Lunas
T-015157,2026-06-27,Semarang,Jasa,2.53,Transfer,Lunas
T-015158,2026-04-16,Semarang,Pertanian,3.41,Transfer,Tempo
T-015159,2025-10-31,Surabaya,Jasa,6.53,QRIS,Belum
T-015160,2026-07-31,Palembang,Kerajinan,3.22,QRIS,Tempo
T-015161,2026-06-07,Jakarta,Kuliner,0.79,Tunai,Tempo
T-015162,2026-03-03,Semarang,Kuliner,7.57,QRIS,Lunas
T-015163,2026-07-11,Surabaya,Jasa,1.08,QRIS,Lunas
T-015164,2025-08-25,Jakarta,Retail,7.72,QRIS,Lunas
T-015165,2025-06-03,Balikpapan,Retail,1.24,Transfer,Lunas
T-015166,2026-03-11,Surabaya,Pertanian,1.85,QRIS,Lunas
T-015167,2025-06-30,Yogyakarta,Kerajinan,2.12,QRIS,Lunas
T-015168,2026-05-02,Bandung,Kerajinan,2.47,QRIS,Lunas
T-015169,2026-08-01,Semarang,Kerajinan,2.15,Transfer,Lunas
T-015170,2026-01-08,Jakarta,Pertanian,1.8,QRIS,Lunas
T-015171,2026-05-24,Semarang,Jasa,4.44,Tunai,Tempo
T-015172,2026-03-15,Yogyakarta,Retail,7.61,Transfer,Tempo
T-015173,2025-11-30,Surabaya,Jasa,1.22,Tunai,Lunas
T-015174,2025-12-21,Palembang,Kuliner,0.73,Transfer,Lunas
T-015175,2026-03-06,Balikpapan,Jasa,2.48,QRIS,Lunas
T-015176,2025-12-03,Surabaya,Retail,4.7,QRIS,Lunas
T-015177,2025-12-19,Jakarta,Jasa,7.49,Tunai,Lunas
T-015178,2026-05-21,Palembang,Pertanian,2.32,Transfer,Tempo
T-015179,2025-11-23,Balikpapan,Retail,0.91,Transfer,Lunas
T-015180,2025-11-13,Palembang,Jasa,5.23,QRIS,Lunas
T-015181,2025-09-13,Bandung,Kuliner,4.07,Tunai,Lunas
T-015182,2026-07-21,Balikpapan,Pertanian,2.9,Tunai,Lunas
T-015183,2025-11-26,Jakarta,Pertanian,11.61,Transfer,Tempo
T-015184,2026-03-31,Makassar,Kuliner,2.06,Tunai,Lunas
T-015185,2026-06-18,Yogyakarta,Kuliner,1.33,QRIS,Lunas
T-015186,2025-06-27,Yogyakarta,Jasa,15.38,Tunai,Lunas
T-015187,2026-02-18,Denpasar,Kuliner,1.25,QRIS,Lunas
T-015188,2026-06-17,Palembang,Kuliner,3.15,QRIS,Lunas
T-015189,2025-08-25,Medan,Kuliner,0.94,QRIS,Lunas
T-015190,2026-07-20,Medan,Jasa,7.46,Transfer,Tempo
T-015191,2026-03-19,Semarang,Jasa,3.62,Transfer,Tempo
T-015192,2026-05-19,Yogyakarta,Kerajinan,1.64,Transfer,Lunas
T-015193,2026-08-23,Makassar,Pertanian,5.4,QRIS,Lunas
T-015194,2025-07-22,Yogyakarta,Kuliner,2.31,Transfer,Lunas
T-015195,2026-05-31,Semarang,Kuliner,0.61,Tunai,Lunas
T-015196,2025-10-02,Surabaya,Retail,1.99,Tunai,Lunas
T-015197,2025-08-01,Bandung,Kuliner,4.18,QRIS,Lunas
T-015198,2026-08-02,Yogyakarta,Jasa,1.14,Transfer,Lunas
T-015199,2026-02-20,Medan,Kerajinan,2.42,QRIS,Tempo
T-015200,2025-11-27,Jakarta,Jasa,2.34,Tunai,Lunas
T-015201,2025-09-30,Medan,Jasa,3.33,QRIS,Lunas
T-015202,2025-12-09,Yogyakarta,Jasa,3.84,QRIS,Lunas
T-015203,2025-07-07,Jakarta,Jasa,2.13,Transfer,Lunas
T-015204,2026-07-07,Jakarta,Retail,6.05,QRIS,Lunas
T-015205,2026-07-18,Denpasar,Kerajinan,7.11,Transfer,Lunas
T-015206,2026-07-10,Balikpapan,Kerajinan,8.43,QRIS,Lunas
T-015207,2026-01-18,Denpasar,Kerajinan,1.62,Transfer,Lunas
T-015208,2026-01-25,Surabaya,Kerajinan,3.65,Tunai,Lunas
T-015209,2025-06-21,Surabaya,Kuliner,6.65,QRIS,Lunas
T-015210,2025-10-16,Denpasar,Kuliner,0.31,QRIS,Lunas
T-015211,2026-03-20,Surabaya,Jasa,4.21,QRIS,Tempo
T-015212,2025-06-28,Yogyakarta,Pertanian,4.73,Tunai,Lunas
T-015213,2025-07-06,Jakarta,Kerajinan,5.6,QRIS,Lunas
T-015214,2025-09-23,Semarang,Kuliner,3.64,QRIS,Lunas
T-015215,2026-07-29,Semarang,Retail,5.22,Transfer,Lunas
T-015216,2026-06-30,Semarang,Kuliner,4.1,QRIS,Lunas
T-015217,2025-11-19,Surabaya,Pertanian,12.4,Transfer,Lunas
T-015218,2026-06-08,Makassar,Kerajinan,5.17,Transfer,Lunas
T-015219,2026-02-09,Medan,Kerajinan,1.79,Tunai,Lunas
T-015220,2026-02-07,Palembang,Jasa,1.36,Transfer,Lunas
T-015221,2025-07-03,Balikpapan,Kerajinan,2.69,Transfer,Lunas
T-015222,2026-05-23,Medan,Pertanian,3.42,QRIS,Lunas
T-015223,2026-01-30,Makassar,Retail,0.74,QRIS,Lunas
T-015224,2026-06-17,Yogyakarta,Pertanian,1.81,QRIS,Lunas
T-015225,2025-08-16,Yogyakarta,Jasa,5.09,QRIS,Lunas
T-015226,2025-07-16,Makassar,Retail,2.47,Transfer,Lunas
T-015227,2026-01-22,Bandung,Kerajinan,10.13,QRIS,Lunas
T-015228,2026-08-19,Semarang,Jasa,4.98,QRIS,Belum
T-015229,2025-10-31,Palembang,Retail,0.39,Transfer,Lunas
T-015230,2025-09-22,Balikpapan,Kuliner,1.34,Transfer,Lunas
T-015231,2025-06-07,Medan,Kuliner,3.51,QRIS,Lunas
T-015232,2025-06-01,Makassar,Pertanian,9.74,Tunai,Lunas
T-015233,2025-10-28,Bandung,Kuliner,16.84,Tunai,Lunas
T-015234,2025-07-01,Palembang,Retail,3.74,Transfer,Lunas
T-015235,2025-08-29,Palembang,Retail,3.02,QRIS,Lunas
T-015236,2026-08-15,Medan,Retail,0.76,Transfer,Lunas
T-015237,2026-06-30,Yogyakarta,Pertanian,1.38,QRIS,Lunas
T-015238,2026-03-08,Jakarta,Pertanian,4.48,Transfer,Lunas
T-015239,2026-02-07,Bandung,Jasa,0.8,QRIS,Tempo
T-015240,2025-06-05,Medan,Kerajinan,1.29,QRIS,Lunas
T-015241,2025-12-14,Medan,Kuliner,1.73,QRIS,Lunas
T-015242,2026-06-20,Yogyakarta,Kerajinan,4.11,QRIS,Belum
T-015243,2026-05-11,Surabaya,Kerajinan,3.04,QRIS,Lunas
T-015244,2025-12-11,Medan,Kuliner,0.91,Tunai,Tempo
T-015245,2025-09-23,Makassar,Retail,1.45,Transfer,Tempo
T-015246,2025-07-28,Makassar,Retail,5.38,Tunai,Lunas
T-015247,2025-06-19,Semarang,Jasa,2.95,QRIS,Lunas
T-015248,2025-09-11,Semarang,Pertanian,2.6,Transfer,Lunas
T-015249,2026-02-16,Makassar,Jasa,2.74,QRIS,Lunas
T-015250,2026-06-29,Semarang,Pertanian,1.99,Transfer,Lunas
T-015251,2025-11-25,Bandung,Retail,1.08,Transfer,Lunas
T-015252,2025-07-07,Balikpapan,Pertanian,4.44,QRIS,Lunas
T-015253,2025-08-23,Balikpapan,Retail,1.99,Transfer,Lunas
T-015254,2025-07-12,Semarang,Pertanian,2.57,Tunai,Lunas
T-015255,2026-05-11,Semarang,Kuliner,10.2,QRIS,Tempo
T-015256,2026-05-30,Surabaya,Jasa,0.96,QRIS,Lunas
T-015257,2025-07-17,Denpasar,Kuliner,6.86,Tunai,Lunas
T-015258,2025-10-23,Balikpapan,Kuliner,8.41,QRIS,Tempo
T-015259,2025-06-04,Makassar,Jasa,1.13,QRIS,Lunas
T-015260,2026-01-19,Balikpapan,Jasa,1.08,QRIS,Lunas
T-015261,2026-02-07,Palembang,Retail,2.38,QRIS,Lunas
T-015262,2025-10-05,Balikpapan,Pertanian,2.34,Tunai,Lunas
T-015263,2025-06-12,Semarang,Jasa,1.07,QRIS,Lunas
T-015264,2026-08-03,Yogyakarta,Pertanian,0.59,Transfer,Tempo
T-015265,2025-12-05,Yogyakarta,Kerajinan,1.76,Transfer,Lunas
T-015266,2026-06-14,Palembang,Jasa,6.02,QRIS,Lunas
T-015267,2026-04-09,Denpasar,Retail,5.91,QRIS,Lunas
T-015268,2025-12-30,Semarang,Kerajinan,1.22,QRIS,Lunas
T-015269,2026-06-21,Surabaya,Jasa,0.96,Transfer,Lunas
T-015270,2026-01-17,Medan,Kerajinan,3.6,QRIS,Belum
T-015271,2025-12-03,Balikpapan,Kerajinan,3.83,Transfer,Tempo
T-015272,2026-08-25,Jakarta,Jasa,1.83,Transfer,Lunas
T-015273,2025-12-06,Balikpapan,Kerajinan,4.04,Transfer,Lunas
T-015274,2026-08-15,Semarang,Jasa,3.87,Tunai,Lunas
T-015275,2025-06-09,Surabaya,Kuliner,1.04,QRIS,Lunas
T-015276,2026-08-17,Palembang,Kuliner,2.46,Transfer,Belum
T-015277,2026-04-19,Surabaya,Retail,4.33,Tunai,Lunas
T-015278,2026-03-30,Jakarta,Retail,1.08,Tunai,Lunas
T-015279,2026-05-19,Medan,Kuliner,4.09,QRIS,Lunas
T-015280,2025-09-11,Yogyakarta,Kuliner,11.8,Tunai,Lunas
T-015281,2026-08-01,Semarang,Kerajinan,3.64,Transfer,Lunas
T-015282,2025-11-05,Palembang,Kuliner,2.84,Transfer,Lunas
T-015283,2026-04-05,Semarang,Kerajinan,0.57,QRIS,Lunas
T-015284,2026-07-19,Palembang,Kuliner,0.32,QRIS,Lunas
T-015285,2025-12-31,Jakarta,Pertanian,1.12,Tunai,Lunas
T-015286,2026-01-15,Semarang,Pertanian,5.03,QRIS,Tempo
T-015287,2026-07-19,Bandung,Pertanian,1.2,Transfer,Lunas
T-015288,2025-10-22,Medan,Kerajinan,0.73,Transfer,Lunas
T-015289,2025-11-29,Makassar,Kuliner,3.77,Tunai,Lunas
T-015290,2026-03-29,Semarang,Kerajinan,2.08,QRIS,Lunas
T-015291,2026-01-24,Makassar,Jasa,18.09,Transfer,Lunas
T-015292,2026-08-16,Yogyakarta,Kerajinan,2.43,QRIS,Lunas
T-015293,2026-04-03,Denpasar,Kuliner,1.35,Transfer,Tempo
T-015294,2025-09-16,Makassar,Retail,0.71,QRIS,Tempo
T-015295,2025-09-04,Yogyakarta,Kerajinan,0.41,QRIS,Lunas
T-015296,2026-08-12,Medan,Retail,2.4,Transfer,Lunas
T-015297,2025-10-24,Medan,Jasa,1.1,QRIS,Lunas
T-015298,2026-07-02,Semarang,Retail,2.43,QRIS,Lunas
T-015299,2025-06-21,Balikpapan,Jasa,7.86,Tunai,Belum
T-015300,2026-04-14,Makassar,Kuliner,0.65,Transfer,Lunas
T-015301,2026-07-12,Surabaya,Kerajinan,1.1,Transfer,Tempo
T-015302,2026-05-02,Yogyakarta,Kuliner,1.52,Tunai,Tempo
T-015303,2026-05-17,Yogyakarta,Retail,1.38,Tunai,Lunas
T-015304,2026-03-23,Medan,Retail,5.11,QRIS,Lunas
T-015305,2025-07-08,Denpasar,Kerajinan,6.89,Tunai,Lunas
T-015306,2026-04-24,Medan,Kerajinan,2.33,Tunai,Lunas
T-015307,2025-09-14,Jakarta,Retail,0.93,QRIS,Lunas
T-015308,2025-09-19,Medan,Kerajinan,2.79,QRIS,Lunas
T-015309,2025-06-01,Jakarta,Pertanian,2.15,Tunai,Lunas
T-015310,2026-08-20,Makassar,Retail,2.23,Transfer,Lunas
T-015311,2026-07-03,Makassar,Retail,2.11,QRIS,Lunas
T-015312,2025-11-19,Balikpapan,Pertanian,5.93,QRIS,Lunas
T-015313,2026-08-22,Bandung,Kerajinan,13.41,QRIS,Lunas
T-015314,2026-01-03,Surabaya,Kuliner,1.97,QRIS,Lunas
T-015315,2026-08-23,Palembang,Retail,3.86,Tunai,Tempo
T-015316,2026-07-23,Palembang,Pertanian,9.59,Tunai,Lunas
T-015317,2025-09-25,Surabaya,Kuliner,0.57,QRIS,Tempo
T-015318,2025-10-24,Palembang,Kuliner,4.12,QRIS,Lunas
T-015319,2026-01-30,Palembang,Kuliner,0.59,QRIS,Lunas
T-015320,2025-10-27,Denpasar,Kerajinan,1.3,QRIS,Tempo
T-015321,2025-11-28,Semarang,Kerajinan,12.54,QRIS,Lunas
T-015322,2025-07-12,Jakarta,Jasa,0.97,Tunai,Belum
T-015323,2025-12-14,Denpasar,Kerajinan,1.6,QRIS,Belum
T-015324,2026-07-07,Jakarta,Retail,2.74,QRIS,Lunas
T-015325,2025-12-16,Yogyakarta,Kerajinan,1.33,Transfer,Lunas
T-015326,2026-04-06,Jakarta,Retail,0.56,QRIS,Lunas
T-015327,2026-02-07,Semarang,Jasa,0.71,QRIS,Lunas
T-015328,2025-08-12,Bandung,Retail,0.73,QRIS,Lunas
T-015329,2026-04-21,Balikpapan,Retail,2.0,QRIS,Lunas
T-015330,2025-09-11,Palembang,Retail,2.18,Transfer,Belum
T-015331,2026-01-16,Makassar,Kerajinan,2.87,Tunai,Lunas
T-015332,2026-04-25,Yogyakarta,Pertanian,4.54,QRIS,Lunas
T-015333,2026-08-02,Bandung,Jasa,3.88,QRIS,Lunas
T-015334,2025-07-12,Makassar,Kerajinan,8.42,QRIS,Lunas
T-015335,2025-06-28,Makassar,Pertanian,2.71,Transfer,Lunas
T-015336,2025-09-05,Surabaya,Pertanian,1.08,QRIS,Lunas
T-015337,2026-03-28,Makassar,Kerajinan,12.18,QRIS,Lunas
T-015338,2025-11-13,Palembang,Pertanian,2.52,QRIS,Lunas
T-015339,2026-04-22,Makassar,Retail,0.78,QRIS,Tempo
T-015340,2026-02-01,Jakarta,Kerajinan,3.88,QRIS,Lunas
T-015341,2025-06-16,Denpasar,Retail,0.99,Transfer,Lunas
T-015342,2026-06-03,Balikpapan,Retail,12.34,Transfer,Lunas
T-015343,2025-11-06,Jakarta,Kuliner,8.67,QRIS,Lunas
T-015344,2026-03-01,Semarang,Kerajinan,3.85,QRIS,Lunas
T-015345,2026-07-02,Jakarta,Jasa,0.98,Transfer,Belum
T-015346,2025-10-09,Semarang,Kerajinan,3.67,Tunai,Lunas
T-015347,2025-10-09,Yogyakarta,Jasa,6.35,Tunai,Lunas
T-015348,2026-07-15,Bandung,Jasa,1.0,Tunai,Lunas
T-015349,2026-08-29,Palembang,Kuliner,2.83,Tunai,Lunas
T-015350,2026-07-13,Surabaya,Kerajinan,3.32,QRIS,Lunas
T-015351,2026-02-12,Denpasar,Pertanian,5.18,QRIS,Lunas
T-015352,2026-01-01,Balikpapan,Kuliner,2.75,QRIS,Lunas
T-015353,2026-02-03,Semarang,Jasa,0.93,Transfer,Lunas
T-015354,2026-07-22,Bandung,Kerajinan,8.5,QRIS,Lunas
T-015355,2025-06-12,Balikpapan,Jasa,5.81,Tunai,Lunas
T-015356,2025-09-20,Palembang,Pertanian,1.02,QRIS,Tempo
T-015357,2026-03-04,Denpasar,Pertanian,10.26,QRIS,Lunas
T-015358,2025-10-08,Jakarta,Retail,2.36,Transfer,Lunas
T-015359,2025-09-20,Bandung,Kuliner,6.93,QRIS,Tempo
T-015360,2026-07-03,Surabaya,Retail,2.93,Transfer,Tempo
T-015361,2025-07-13,Medan,Pertanian,1.18,Tunai,Belum
T-015362,2025-11-07,Makassar,Pertanian,0.88,Tunai,Lunas
T-015363,2025-12-11,Medan,Jasa,1.05,QRIS,Lunas
T-015364,2025-08-22,Palembang,Jasa,2.79,Transfer,Lunas
T-015365,2025-10-08,Semarang,Jasa,3.41,Transfer,Lunas
T-015366,2026-06-02,Bandung,Kerajinan,3.26,QRIS,Lunas
T-015367,2026-07-19,Surabaya,Kerajinan,5.27,Tunai,Lunas
T-015368,2026-07-03,Balikpapan,Kerajinan,0.4,QRIS,Lunas
T-015369,2026-08-25,Jakarta,Kerajinan,4.62,QRIS,Tempo
T-015370,2025-09-27,Medan,Retail,0.64,Transfer,Belum
T-015371,2025-12-26,Medan,Kerajinan,0.85,Tunai,Tempo
T-015372,2026-06-28,Balikpapan,Kuliner,1.69,QRIS,Lunas
T-015373,2025-09-06,Palembang,Jasa,1.03,QRIS,Lunas
T-015374,2026-02-05,Surabaya,Jasa,0.59,Transfer,Lunas
T-015375,2025-07-09,Makassar,Jasa,2.1,QRIS,Lunas
T-015376,2025-09-30,Yogyakarta,Jasa,0.97,Tunai,Tempo
T-015377,2026-05-20,Semarang,Jasa,2.42,Transfer,Lunas
T-015378,2025-09-01,Medan,Pertanian,2.99,Transfer,Lunas
T-015379,2026-03-23,Denpasar,Kuliner,5.22,QRIS,Lunas
T-015380,2026-01-30,Semarang,Jasa,2.17,QRIS,Lunas
T-015381,2025-09-24,Denpasar,Pertanian,12.6,QRIS,Lunas
T-015382,2026-04-13,Denpasar,Retail,2.5,Transfer,Lunas
T-015383,2026-04-27,Bandung,Pertanian,0.74,QRIS,Lunas
T-015384,2026-06-15,Balikpapan,Pertanian,9.11,Tunai,Lunas
T-015385,2026-05-25,Yogyakarta,Pertanian,1.74,Tunai,Lunas
T-015386,2026-07-02,Medan,Kerajinan,1.88,QRIS,Tempo
T-015387,2025-09-17,Medan,Kuliner,7.74,QRIS,Tempo
T-015388,2025-08-06,Surabaya,Kuliner,2.93,QRIS,Lunas
T-015389,2026-04-10,Balikpapan,Kerajinan,4.18,Tunai,Lunas
T-015390,2026-02-16,Bandung,Kerajinan,0.93,QRIS,Lunas
T-015391,2026-01-08,Bandung,Kerajinan,0.95,Tunai,Lunas
T-015392,2026-01-21,Semarang,Jasa,1.13,Transfer,Lunas
T-015393,2026-06-15,Yogyakarta,Jasa,5.34,QRIS,Lunas
T-015394,2025-11-27,Denpasar,Kuliner,2.07,QRIS,Lunas
T-015395,2025-09-04,Jakarta,Kerajinan,1.35,Tunai,Belum
T-015396,2026-07-10,Medan,Kerajinan,1.47,Transfer,Lunas
T-015397,2025-08-31,Bandung,Retail,3.05,Transfer,Lunas
T-015398,2025-10-23,Yogyakarta,Kerajinan,1.41,Tunai,Lunas
T-015399,2025-08-19,Jakarta,Jasa,1.13,Tunai,Lunas
T-015400,2025-06-12,Bandung,Kerajinan,3.01,Transfer,Lunas
T-015401,2025-08-11,Bandung,Kuliner,0.6,QRIS,Lunas
T-015402,2025-09-29,Balikpapan,Jasa,3.44,QRIS,Lunas
T-015403,2026-07-26,Surabaya,Pertanian,1.36,QRIS,Lunas
T-015404,2025-08-12,Denpasar,Kuliner,3.2,Transfer,Lunas
T-015405,2025-09-05,Jakarta,Kerajinan,7.63,QRIS,Lunas
T-015406,2026-04-25,Jakarta,Kuliner,4.78,QRIS,Lunas
T-015407,2025-06-15,Makassar,Pertanian,1.94,QRIS,Lunas
T-015408,2026-04-22,Yogyakarta,Kuliner,1.72,Tunai,Lunas
T-015409,2026-08-07,Semarang,Jasa,1.69,QRIS,Belum
T-015410,2026-04-04,Surabaya,Pertanian,11.23,QRIS,Lunas
T-015411,2025-11-26,Makassar,Kuliner,1.13,Tunai,Lunas
T-015412,2025-11-09,Medan,Pertanian,2.71,QRIS,Lunas
T-015413,2026-03-05,Medan,Jasa,3.06,Tunai,Lunas
T-015414,2025-10-22,Bandung,Retail,0.71,Transfer,Lunas
T-015415,2026-05-29,Makassar,Retail,2.91,QRIS,Belum
T-015416,2025-07-25,Yogyakarta,Pertanian,3.05,QRIS,Lunas
T-015417,2026-02-13,Surabaya,Kerajinan,1.66,QRIS,Tempo
T-015418,2025-10-21,Makassar,Kuliner,3.22,Tunai,Lunas
